1|003055|110418|3138|00|00|Varias Var.|2386,32    |238,63     |2572,45    |52,50      |0,00       |
1|003056|110418|3144|00|60|BLANQUETA-M|3514,76    |351,48     |3788,92    |77,32      |0,00       |
1|003057|110418|3147|00|60|BLANQUETA-M|858,16     |85,82      |925,10     |18,88      |0,00       |
1|003058|110418|3148|00|60|BLANQUETA-M|859,57     |85,96      |926,62     |18,91      |0,00       |
1|003059|110418|3149|00|60|BLANQUETA-M|1564,67    |156,47     |1686,72    |34,42      |0,00       |
1|003060|110418|3150|00|60|BLANQUETA-M|2479,06    |247,91     |2672,43    |54,54      |0,00       |
1|003061|110418|3151|00|60|BLANQUETA-M|1396,88    |139,69     |1505,84    |30,73      |0,00       |
1|003062|110418|3152|00|60|BLANQUETA-M|224,11     |22,41      |241,59     |4,93       |0,00       |
1|003063|110418|3154|00|00|Varias Var.|2143,44    |214,34     |2310,62    |47,16      |0,00       |
1|003064|110418|3160|00|60|BLANQUETA-M|2012,62    |201,26     |2169,60    |44,28      |0,00       |
1|003065|110418|3163|00|60|BLANQUETA-M|840,84     |84,08      |906,42     |18,50      |0,00       |
1|003066|110418|3164|00|60|BLANQUETA-M|796,24     |79,62      |858,34     |17,52      |0,00       |
1|003067|110418|3169|00|60|BLANQUETA-M|412,46     |41,25      |444,64     |9,07       |0,00       |
1|003068|110418|3172|00|60|BLANQUETA-M|2059,68    |205,97     |2220,34    |45,31      |0,00       |
1|003069|110418|3184|00|60|BLANQUETA-M|1147,96    |114,80     |1237,50    |25,26      |0,00       |
1|003070|110418|3187|00|60|BLANQUETA-M|918,06     |91,81      |989,67     |20,20      |0,00       |
1|003071|110418|3190|00|00|Varias Var.|743,97     |74,40      |802,00     |16,37      |0,00       |
1|003072|110418|3191|00|60|BLANQUETA-M|812,01     |81,20      |875,35     |17,86      |0,00       |
1|003073|110418|3196|00|60|BLANQUETA-M|4919,33    |491,93     |5303,03    |108,23     |0,00       |
1|003074|110418|3197|00|60|BLANQUETA-M|2297,49    |229,75     |2476,70    |50,54      |0,00       |
1|003075|110418|3198|00|60|BLANQUETA-M|108,32     |10,83      |116,77     |2,38       |0,00       |
1|003076|110418|3199|00|60|BLANQUETA-M|439,41     |43,94      |473,68     |9,67       |0,00       |
1|003077|110418|3201|00|60|BLANQUETA-M|905,05     |90,51      |975,65     |19,91      |0,00       |
1|003078|110418|3203|00|60|BLANQUETA-M|3456,52    |345,65     |3726,13    |76,04      |0,00       |
1|003079|110418|3205|00|60|BLANQUETA-M|53,08      |5,31       |57,22      |1,17       |0,00       |
1|003080|110418|3206|00|60|BLANQUETA-M|2008,58    |200,86     |2165,25    |44,19      |0,00       |
1|003081|110418|3207|00|60|BLANQUETA-M|231,62     |23,16      |249,68     |5,10       |0,00       |
1|003082|110418|3208|00|60|BLANQUETA-M|1313,78    |131,38     |1416,26    |28,90      |0,00       |
1|003083|110418|3209|00|60|BLANQUETA-M|2665,80    |266,58     |2873,73    |58,65      |0,00       |
1|003084|110418|3210|00|00|Varias Var.|2902,80    |290,28     |3129,22    |63,86      |0,00       |
1|003085|110418|3214|00|00|Varias Var.|390,71     |39,07      |421,18     |8,60       |0,00       |
1|003086|110418|3217|00|00|Varias Var.|5280,78    |528,08     |5692,68    |116,18     |0,00       |
1|003087|110418|3218|00|60|BLANQUETA-M|1094,58    |109,46     |1179,96    |24,08      |0,00       |
1|003088|110418|3225|00|60|BLANQUETA-M|4448,13    |444,81     |4892,94    |0,00       |0,00       |
1|003089|110418|3226|00|00|Varias Var.|3919,44    |391,94     |4225,15    |86,23      |0,00       |
1|003090|110418|3231|00|60|BLANQUETA-M|1731,81    |173,18     |1866,89    |38,10      |0,00       |
1|003091|110418|3232|00|60|BLANQUETA-M|274,01     |27,40      |295,38     |6,03       |0,00       |
1|003092|110418|3236|00|60|BLANQUETA-M|933,54     |93,35      |1006,35    |20,54      |0,00       |
1|003093|110418|3237|00|60|BLANQUETA-M|1068,88    |106,89     |1152,25    |23,52      |0,00       |
1|003094|110418|3238|00|60|BLANQUETA-M|964,74     |96,47      |1039,99    |21,22      |0,00       |
1|003095|110418|3243|00|60|BLANQUETA-M|220,29     |22,03      |237,47     |4,85       |0,00       |
1|003096|110418|3244|00|60|BLANQUETA-M|1321,99    |132,20     |1425,11    |29,08      |0,00       |
1|003097|110418|3245|00|60|BLANQUETA-M|423,40     |42,34      |456,43     |9,31       |0,00       |
1|003098|110418|3248|00|60|BLANQUETA-M|455,99     |45,60      |491,56     |10,03      |0,00       |
1|003099|110418|3249|00|60|BLANQUETA-M|604,51     |60,45      |651,66     |13,30      |0,00       |
1|003100|110418|3250|00|00|Varias Var.|1391,44    |139,14     |1499,97    |30,61      |0,00       |
1|003101|110418|3255|00|60|BLANQUETA-M|2734,96    |273,50     |2948,29    |60,17      |0,00       |
1|003102|110418|3256|00|60|BLANQUETA-M|789,18     |78,92      |850,74     |17,36      |0,00       |
1|003103|110418|3257|00|60|BLANQUETA-M|415,82     |41,58      |448,25     |9,15       |0,00       |
1|003104|110418|3258|00|60|BLANQUETA-M|529,84     |52,98      |571,16     |11,66      |0,00       |
1|003105|110418|3263|00|60|BLANQUETA-M|2622,85    |262,29     |2827,44    |57,70      |0,00       |
1|003106|110418|3264|00|00|Varias Var.|1175,53    |117,55     |1267,22    |25,86      |0,00       |
1|003107|110418|3270|00|60|BLANQUETA-M|1354,02    |135,40     |1459,63    |29,79      |0,00       |
1|003108|110418|3271|00|60|BLANQUETA-M|877,38     |87,74      |945,82     |19,30      |0,00       |
1|003109|110418|3273|00|60|BLANQUETA-M|352,81     |35,28      |380,33     |7,76       |0,00       |
1|003110|110418|3276|00|60|BLANQUETA-M|903,96     |90,40      |974,47     |19,89      |0,00       |
1|003111|110418|3280|00|60|BLANQUETA-M|686,73     |68,67      |740,29     |15,11      |0,00       |
1|003112|110418|3281|00|60|BLANQUETA-M|665,18     |66,52      |717,07     |14,63      |0,00       |
1|003113|110418|3287|00|60|BLANQUETA-M|366,29     |36,63      |394,86     |8,06       |0,00       |
1|003114|110418|3288|00|60|BLANQUETA-M|1186,56    |118,66     |1279,12    |26,10      |0,00       |
1|003115|110418|3294|00|00|Varias Var.|672,35     |67,24      |724,80     |14,79      |0,00       |
1|003116|110418|3298|00|60|BLANQUETA-M|399,43     |39,94      |430,58     |8,79       |0,00       |
1|003117|110418|3299|00|60|BLANQUETA-M|812,63     |81,26      |876,01     |17,88      |0,00       |
1|003118|110418|3300|00|00|Varias Var.|813,97     |81,40      |877,46     |17,91      |0,00       |
1|003119|110418|3304|00|60|BLANQUETA-M|616,06     |61,61      |664,12     |13,55      |0,00       |
1|003120|110418|3306|00|60|BLANQUETA-M|635,47     |63,55      |685,04     |13,98      |0,00       |
1|003121|110418|3308|00|60|BLANQUETA-M|1232,51    |123,25     |1328,64    |27,12      |0,00       |
1|003122|110418|3315|00|60|BLANQUETA-M|2226,20    |222,62     |2399,84    |48,98      |0,00       |
1|003123|110418|3316|00|00|Varias Var.|3116,20    |311,62     |3359,26    |68,56      |0,00       |
1|003124|110418|3317|00|60|BLANQUETA-M|1771,48    |177,15     |1909,66    |38,97      |0,00       |
1|003125|110418|3318|00|60|BLANQUETA-M|597,06     |59,71      |643,63     |13,14      |0,00       |
1|003126|110418|3323|00|60|BLANQUETA-M|106,85     |10,69      |115,19     |2,35       |0,00       |
1|003127|110418|3326|00|00|Varias Var.|2145,76    |214,58     |2313,13    |47,21      |0,00       |
1|003128|110418|3327|00|60|BLANQUETA-M|1132,00    |113,20     |1220,30    |24,90      |0,00       |
1|003129|110418|3331|00|60|BLANQUETA-M|581,98     |58,20      |627,38     |12,80      |0,00       |
1|003130|110418|3334|00|60|BLANQUETA-M|1085,20    |108,52     |1169,85    |23,87      |0,00       |
1|003131|110418|3336|00|60|BLANQUETA-M|419,71     |41,97      |452,45     |9,23       |0,00       |
1|003132|110418|3338|00|00|Varias Var.|2763,67    |276,37     |2979,24    |60,80      |0,00       |
1|003133|110418|3343|00|60|BLANQUETA-M|10466,33   |1046,63    |11282,70   |230,26     |0,00       |
1|003134|110418|3345|00|60|BLANQUETA-M|2348,09    |234,81     |2531,24    |51,66      |0,00       |
1|003135|110418|3350|00|60|BLANQUETA-M|1633,55    |163,36     |1760,97    |35,94      |0,00       |
1|003136|110418|3351|00|60|BLANQUETA-M|1639,09    |163,91     |1766,94    |36,06      |0,00       |
1|003137|110418|3353|00|60|BLANQUETA-M|2270,93    |227,09     |2448,06    |49,96      |0,00       |
1|003138|110418|3359|00|60|BLANQUETA-M|943,31     |94,33      |1016,89    |20,75      |0,00       |
1|003139|110418|3360|00|60|BLANQUETA-M|480,27     |48,03      |517,73     |10,57      |0,00       |
1|003140|110418|3369|00|60|BLANQUETA-M|586,29     |58,63      |632,02     |12,90      |0,00       |
1|003141|110418|3375|00|60|BLANQUETA-M|215,40     |21,54      |232,20     |4,74       |0,00       |
1|003142|110418|3376|00|60|BLANQUETA-M|796,06     |79,61      |858,16     |17,51      |0,00       |
1|003143|110418|3377|00|60|BLANQUETA-M|1542,80    |154,28     |1663,14    |33,94      |0,00       |
1|003144|110418|3385|00|60|BLANQUETA-M|6330,39    |633,04     |6824,16    |139,27     |0,00       |
1|003145|110418|3387|00|00|Varias Var.|1505,85    |150,59     |1623,31    |33,13      |0,00       |
1|003146|110418|3388|00|60|BLANQUETA-M|574,02     |57,40      |618,79     |12,63      |0,00       |
1|003147|110418|3390|00|60|BLANQUETA-M|165,53     |16,55      |178,44     |3,64       |0,00       |
1|003148|110418|3391|00|60|BLANQUETA-M|2334,00    |233,40     |2516,05    |51,35      |0,00       |
1|003149|110418|3394|00|60|BLANQUETA-M|142,91     |14,29      |154,06     |3,14       |0,00       |
1|003150|110418|3397|00|60|BLANQUETA-M|210,32     |21,03      |226,72     |4,63       |0,00       |
1|003151|110418|3401|00|00|Varias Var.|2251,47    |225,15     |2427,09    |49,53      |0,00       |
1|003152|110418|3402|00|60|BLANQUETA-M|6323,20    |632,32     |6816,41    |139,11     |0,00       |
1|003153|110418|3405|00|00|Varias Var.|1882,62    |188,26     |2029,46    |41,42      |0,00       |
1|003154|110418|3406|00|60|BLANQUETA-M|1234,08    |123,41     |1330,34    |27,15      |0,00       |
1|003155|110418|3407|00|60|BLANQUETA-M|2433,11    |243,31     |2622,89    |53,53      |0,00       |
1|003156|110418|3408|00|60|BLANQUETA-M|284,08     |28,41      |306,24     |6,25       |0,00       |
1|003157|110418|3413|00|60|BLANQUETA-M|1514,66    |151,47     |1632,81    |33,32      |0,00       |
1|003158|110418|3415|00|60|BLANQUETA-M|1893,28    |189,33     |2040,96    |41,65      |0,00       |
1|003159|110418|3417|00|60|BLANQUETA-M|968,30     |96,83      |1043,83    |21,30      |0,00       |
1|003160|110418|3418|00|60|BLANQUETA-M|3118,14    |311,81     |3361,35    |68,60      |0,00       |
1|003161|110418|3422|00|60|BLANQUETA-M|1310,37    |131,04     |1412,58    |28,83      |0,00       |
1|003162|110418|3423|00|60|BLANQUETA-M|378,40     |37,84      |407,92     |8,32       |0,00       |
1|003163|110418|3424|00|60|BLANQUETA-M|1645,09    |164,51     |1773,41    |36,19      |0,00       |
1|003164|110418|3429|00|60|BLANQUETA-M|11023,78   |1102,38    |11883,64   |242,52     |0,00       |
1|003165|110418|3431|00|60|BLANQUETA-M|1174,78    |117,48     |1266,41    |25,85      |0,00       |
1|003166|110418|3432|00|60|BLANQUETA-M|311,23     |31,12      |335,50     |6,85       |0,00       |
1|003167|110418|3433|00|60|BLANQUETA-M|712,13     |71,21      |767,67     |15,67      |0,00       |
1|003168|110418|3438|00|60|BLANQUETA-M|1211,16    |121,12     |1305,63    |26,65      |0,00       |
1|003169|110418|3444|00|60|BLANQUETA-M|2991,45    |299,15     |3224,79    |65,81      |0,00       |
1|003170|110418|3450|00|60|BLANQUETA-M|722,63     |72,26      |778,99     |15,90      |0,00       |
1|003171|110418|3452|00|60|BLANQUETA-M|1306,18    |130,62     |1408,06    |28,74      |0,00       |
1|003172|110418|3455|00|60|BLANQUETA-M|1099,59    |109,96     |1185,36    |24,19      |0,00       |
1|003173|110418|3457|00|60|BLANQUETA-M|362,69     |36,27      |390,98     |7,98       |0,00       |
1|003174|110418|3460|00|60|BLANQUETA-M|700,53     |70,05      |755,17     |15,41      |0,00       |
1|003175|110418|3462|00|60|BLANQUETA-M|935,97     |93,60      |1008,98    |20,59      |0,00       |
1|003176|110418|3465|00|60|BLANQUETA-M|72,58      |7,26       |78,24      |1,60       |0,00       |
1|003177|110418|3469|00|60|BLANQUETA-M|637,20     |63,72      |686,90     |14,02      |0,00       |
1|003178|110418|3473|00|00|Varias Var.|1645,66    |164,57     |1774,03    |36,20      |0,00       |
1|003179|110418|3480|00|60|BLANQUETA-M|2553,89    |255,39     |2753,09    |56,19      |0,00       |
1|003180|110418|3481|00|60|BLANQUETA-M|510,81     |51,08      |550,65     |11,24      |0,00       |
1|003181|110418|3489|00|60|BLANQUETA-M|2491,56    |249,16     |2685,91    |54,81      |0,00       |
1|003182|110418|3490|00|60|BLANQUETA-M|898,28     |89,83      |968,35     |19,76      |0,00       |
1|003183|110418|3491|00|60|BLANQUETA-M|640,33     |64,03      |690,27     |14,09      |0,00       |
1|003184|110418|3492|00|60|BLANQUETA-M|1616,85    |161,69     |1742,97    |35,57      |0,00       |
1|003185|110418|3493|00|60|BLANQUETA-M|683,60     |68,36      |736,92     |15,04      |0,00       |
